"PPN"	"EPN"	"Jahr"	"Titel+Zusatz"	"Verfasser"	"Ort+Verlag"	"Umfang"	"Basisklassifikation"	"Schlagwort"	"ExKommentar4802"	"Schlagwort6800"	"Abrufzeichen8600"	"Signatur"	"Standort"	"URL"	
"222677570"	"1698048572"	"1898"	"Von Tilsit nach Angora : Forschungsreise zweier preussischen Stabsoffiziere im Frühjahr 1896"	"Diest, Walther$cvon *1851-1932* ; ID: gnd/117637467"	"Gotha : Perthes"	"IV, 98 S."	"74.05$jReisebeschreibungen$jGeschichte des Reisens"	"106394525: Ankara ; ID: gnd/4002075-7; 106328271: Forschungsreise ; ID: gnd/4017916-3; "	""	""	""	"4'@Kart. GfE G 1042"	"1:KTA"	""	
"213747243"	"3725885605"	"1898"	"Übersichtskarte von Kleinasien : Massstab 1:2 500 000 : mit 2 Nebenkarten und ausführlichem Register"	"Friedrich, Ernst *1867-1937* ; ID: gnd/116804289"	"Halle a.S. : Verlag von G. Sternkopf, Geogr. Anstalt und Verlagshandlung"	"1 Karte"	""	""	""	""	""	"Kart. D 5181"	"1:KTA"	""	
"066589215"	"372586909X"	"1898"	"Handels- und Produktenkarte von Kleinasien : Massstab 1:2 500 000 : mit 2 Nebenkarten und ausführlichem Register"	"Friedrich, Ernst *1867-1937* ; ID: gnd/116804289"	"Halle a.S. : Verlag von G. Sternkopf, Geogr. Anstalt und Verlagshandlung"	"1 Karte"	""	""	""	""	""	"4'@Kart. D 5182"	"1:KTA"	""	
"066589215"	"4275396235"	"1898"	"Handels- und Produktenkarte von Kleinasien : Massstab 1:2 500 000 : mit 2 Nebenkarten und ausführlichem Register"	"Friedrich, Ernst *1867-1937* ; ID: gnd/116804289"	"Halle a.S. : Verlag von G. Sternkopf, Geogr. Anstalt und Verlagshandlung"	"1 Karte"	""	""	""	""	""	"4'@Kart. D 5182<a>"	"1:KTA"	""	
"066589215"	"4275396243"	"1898"	"Handels- und Produktenkarte von Kleinasien : Massstab 1:2 500 000 : mit 2 Nebenkarten und ausführlichem Register"	"Friedrich, Ernst *1867-1937* ; ID: gnd/116804289"	"Halle a.S. : Verlag von G. Sternkopf, Geogr. Anstalt und Verlagshandlung"	"1 Karte"	""	""	""	""	""	"4'@Kart. D 5182<b>"	"1:KTA"	""	
"1848964455"	"4336952345"	"1897"	""	""	"[Taschkent?] : Turkestanskij Voenno-topografičeskij Otděl"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 10150-R,7,L,8<1897>"	"4:KTA"	""	
"1848964455"	"4336952353"	"1897"	""	""	"[Taschkent?] : Turkestanskij Voenno-topografičeskij Otděl"	"1 Karte"	""	""	""	""	""	"Kart. D 10150-R,7,L,8<1897;a>"	"1:KTA"	""	
"1841227072"	"430202268X"	"1897"	"Nähere Umgebung von Jerusalem"	"Schick, Conrad *1822-1901* ; ID: gnd/118887327"	"Leipzig : Verlag des deutschen Vereins zur Erforschung Palaestinas, in Comm. b. K. Baedeker"	"1 Karte"	""	""	""	""	""	"8'@Kart. D 7337/1"	"1:KTA"	""	
"1784923540"	"4030401856"	"1897"	"Reiserouten im nördlichen Persien"	""	"Gotha : Justus Perthes"	"1 Karte auf 3 Blättern"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 9345/25"	"4:KTA"	""	
"1755406320"	"391375847X"	"1897"	"Routen-Aufnahmen in Kleinasien : ausgeführt im Herbst 1896 von Roman Oberhummer : aus dem Masstab 1:100,000 des Originalentwurfes reduziert auf den Massstab, 1: 500,000"	""	"Gotha"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5178/2"	"4:KTA"	""	
"1749316714"	"3872498274"	"1897"	"Forbes : Mosul, Sinjar, Nisibin : Oct. 1838"	""	""	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6434"	"4:KTA"	""	
"1748689282"	"3864083125"	"1897"	"Russisch-Asien und Franz-Josef-Land : zur Übersicht der Sibirisch-Mandschurischen Eisenbahn und der Aufnahmen von F. Nansen 1893/6, F. Jackson 1894/6 und A. Wilkitzki 1894/5 ; Ausschnitt aus: H. Berghaus' 'Chart of the World', 12. Aufl."	""	"Gotha : Justus Perthes"	"1 Kt."	""	""	"Nachlass Kiepert No. 2336; Revision IIIC 2023"	""	""	"Kart. D 2296"	"4:KTA"	""	
"1748253506"	"3852979390"	"1897"	"Irak or Babylonia from Baghdad to Ur"	""	""	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6406"	"4:KTA"	""	
"1742840779"	"3825723941"	"1897"	"Reiseweg der dänischen Pamir-Expedition ... 1896"	""	"Berlin : Geographisch-lithographische Anstalt"	"1 Karte"	""	""	""	""	""	"Kart. D 10375"	"1:KTA"	""	
"1742840310"	"3825722791"	"1897"	"Reiseweg von Dr. G. Huth im Jenissei-Gebiet"	""	"Berlin : Geographisch-lithographische Anstalt"	"1 Karte"	""	""	""	""	""	"Kart. D 2835"	"1:KTA"	""	
"172759097X"	"3741601098"	"1897"	"Asiatische Türkei"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Dietrich Reimer"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 4514<1897>"	"4:KTA"	""	
"1725294451"	"3727933119"	"1897"	"Umgebung von Ephesos"	""	"[Wien]"	""	""	""	"Revision IIIC 2021"	""	""	"Kart. D 5505"	"4:KTA"	""	
"1670028577"	"3497267082"	"1897"	"Itinéraires de M. Ernest Chantre en 1893 et 1894"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. D 5512"	"1:KTA"	""	
"1670028577"	"3497267090"	"1897"	"Itinéraires de M. Ernest Chantre en 1893 et 1894"	""	"[S.l.]"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5512<a>"	"4:KTA"	""	
"1670028577"	"4284420917"	"1897"	"Itinéraires de M. Ernest Chantre en 1893 et 1894"	""	"[S.l.]"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5512<b>"	"4:KTA"	""	
"1669196119"	"349351056X"	"1897"	"Croquis à l'échelle indignant les traces de la Ronte Lattaquié à Hama passant per Djeblé et Banias"	""	"[Erscheinungsort nicht ermittelbar] : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	""	""	""	"Kart. D 7409"	"4:KTA"	""	
"1755314485"	"3913162747"	"1896"	"Routenkarte einer Reise von Damaskus nach Bạrdārd"	""	"Gotha : Justus Perthes"	"1 Karte"	""	""	"Revision IIIC 2021"	""	""	"Kart. D 7217"	"4:KTA"	""	
"1749088479"	"3869288361"	"1896"	"Dr. F. Sarre's Reise in Phrygien, Lykaonien, Isaurien und Pisidien"	""	"Berlin : Dietrich Reimer"	"1 Karte"	""	""	"Nachlass Kiepert No. 1377; Revision IIIC 2023"	""	""	"Kart. D 5640"	"4:KTA"	""	
"1749088479"	"386928837X"	"1896"	"Dr. F. Sarre's Reise in Phrygien, Lykaonien, Isaurien und Pisidien"	""	"Berlin : Dietrich Reimer"	"1 Karte"	""	""	"Nachlass Kiepert; Revision IIIC 2023"	""	""	"Kart. D 5640<a>"	"4:KTA"	""	
"173654103X"	"3785788304"	"1896"	"Sketch map of a journey in the valley of the Upper Euphrates from Samsat to Sadagh"	""	"[London] : Royal Geographical Society"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6395"	"4:KTA"	""	
"448136503"	"435488929"	"1896"	"Nähere Umgebung von Jerusalem"	"Schick, Konrad"	"Leipzig : Verl. des dtsch. Ver. z. Erforschg Palaestinas, in Comm. b. K. Baedeker"	"1 Kt."	""	""	""	""	""	"Kart. D 7337"	"1:KTA"	""	
"448136503"	"1637914784"	"1896"	"Nähere Umgebung von Jerusalem"	"Schick, Konrad"	"Leipzig : Verl. des dtsch. Ver. z. Erforschg Palaestinas, in Comm. b. K. Baedeker"	"1 Kt."	""	""	""	""	""	"8'@Kart. D 7337"	"1:KTA"	""	
"34484630X"	"4129220357"	"1896"	"Weitere Umgebung von Jerusalem : auf Grundlage der Karte des Englischen Palestine Exploration Fund"	"Schick, Conrad *1822-1901* ; ID: gnd/118887327"	"Berlin : Verlag des deutschen Vereins zur Erforschung Palaestinas; Leipzig : in Commission bei K. Baedeker; Leipzig : Geogr. Anstalt von Wagner & Debes"	"1 Karte"	""	""	""	""	""	"Kart. D 7337/10"	"1:KTA"	""	
"1817916092"	"4193726363"	"1895"	"Die Tiefen der Euphrat-Tigris-Flüsse : [von Persischen Golf bis Mosul am Tigris und Kit am Euphrat]"	""	"[Berlin] : Kartogr. Abt. der Kgl. Preuß. Landesaufnahme"	"1 Karte auf 10 Blättern"	""	""	""	""	""	"Kart. D 6394/100"	"1:KTA"	""	
"1789183359"	"4055475659"	"1895"	"Sinjar Dagh"	""	""	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6456"	"4:KTA"	""	
"1789180481"	"405546696X"	"1895"	"Wyld's Military Staff map of Central Asia and Afghanistan"	"Wyld, James *1812-1887* ; ID: gnd/101478194"	"London : G.W. Bacon & C."	"1 Karte"	""	""	""	""	""	"8'@Kart. D 8768"	"1:KTA"	""	
"1782230475"	"402042005X"	"1895"	"Wasserstrassen-Verbindungen in Sibirien : nach den Projekten von A. Ssibiriakoff."	""	"Gotha : Justus Perthes"	"1 Karte"	""	""	"Nachlass Kiepert No. 3337; Revision IIIC 2023"	""	""	"Kart. D 2295/9"	"1:KTA"	""	
"1777394775"	"4002054454"	"1895"	"[Materialien zu Dr. Friedrich Sarre's Reise in Phrygien, Lykaonien, Isaurien und Pisidien 1895]$n[ges. v. Richard Kiepert]"	""	""	"11 Karten auf 11 Blättern"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5639"	"4:KTA"	""	
"1761183869"	"3941106473"	"1895"	"Wege-Aufnahmen im Gebiet des unteren Qyzyl Yrmaq (Halys) Juli - Dezember 1893"	""	"Gotha : J. Pethes"	"1 Karte auf 4 Blättern"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5546"	"4:KTA"	""	
"1755998864"	"3918093107"	"1895"	"Zakaspijskoj oblastʹ i Persii"	""	"[Sanktpeterburg?] : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	""	""	""	"Kart. D 3594"	"1:KTA"	""	
"1748481096"	"3856891269"	"1895"	"[Höhen in Syrien]"	""	""	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6720"	"4:KTA"	""	
"1748305115"	"3853733212"	"1895"	"Entwurf des Antilibanons u. der Palmyrene (nach Tömeh, Tyrwhitt, Drake, Diener, Moritz, v. Oppenheim, Hartmann, Sachau, Blunt, Porter, Post)"	""	""	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 7185<a>"	"4:KTA"	""	
"1748305042"	"3853733093"	"1895"	"Entwurf des Antilibanons u. der Palmyrene (nach Tömeh, Tyrwhitt, Drake, Diener, Moritz, v. Oppenheim, Hartmann, Sachau, Blunt, Porter, Post)"	""	""	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 7185"	"4:KTA"	""	
"1741536480"	"3815339626"	"1895"	"Map showing the scene of operations of the Chitral Relief Force : taken fr. the map of Afganistan, 1829, with correctins to date"	""	"[Calcutta] : Survey of India"	"1 Karte"	""	""	""	""	""	"Kart. D 10055"	"1:KTA"	""	
"1740757157"	"381117438X"	"1895"	"Map of part of Transcaucasia and Turkey in Asia"	""	"[London] : War Office"	"1 Karte auf 6 Blättern"	""	""	""	""	""	"Kart. D 4610"	"1:KTA"	""	
"1738528022"	"3799383077"	"1895"	"Naqs̆̆a-i-s̆amāl-i-fārs"	""	"[Erscheinungsort nicht ermittelbar] : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	""	""	""	"Kart. D 9515"	"1:KTA"	""	
"169699957X"	"3656719047"	"1895"	"Einzelne Routen in Lykien"	""	"[S.l.]"	"12 Fotografien"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5598"	"4:KTA"	""	
"1689785977"	"3592814532"	"1895"	"Carte d'ensemble des etudes faites en vue du prolongement du chemin de fer de Smyrne - Cassaba - Alescheir : De Salikly et Alascheir à Afiem - Karakissar"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"4'@Kart. D 5668"	"1:KTA"	""	
"1010965387"	"1741729173"	"1895"	"Jebel Tur in the north east corner of Mesopotamia : from surveys made by the Rev. A. Andras ; [Kopie von Richard Kiepert]"	""	"[London] : [Cox]"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6472"	"4:KTA"	""	
"1010342215"	"1739937198"	"1895"	"Part of Arabia : Aden Survey"	""	"Calcutta : Survey of India Offices"	"1 Karte auf 5 Blättern"	""	""	""	""	""	"Kart. D 8122"	"1:KTA"	""	
"488266947"	"723198586"	"1895"	"Wyld's Military Staff map of Central Asia and Afghanistan"	"Wyld, ..."	"London : G. W. Bacon & C."	"1 Kt."	""	""	""	""	""	"8'@Kart. D 8768"	"1:KTA"	""	
"415167647"	"421889470"	"1895"	"Karta Azijatskoj Rossii"	""	"[Sanktpeterburg:] Izd. v Kartograf. Zavedenii Voenno-Topograj. Otděla Glavnago Štaba"	"4 Bl."	""	""	""	""	""	"Kart. D 2299"	"1:KTA"	""	
"1748280643"	"385360823X"	"1894"	"Chaussee Iskanderûn - Haleb"	""	""	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 7393"	"4:KTA"	""	
"1745063277"	"3839870992"	"1894"	"Central Kurdistan"	""	"[London]"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6191/6"	"4:KTA"	""	
"1745063102"	"3839870615"	"1894"	"Country from the Black Sea to Sivas and Erzerum"	""	"[London]"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6191/5"	"4:KTA"	""	
"1742667767"	"3823789449"	"1894"	"Map of Waziristan"	""	"Dehra Dún : Survey of India"	"1 Karte"	""	""	""	""	""	"Kart. D 10060"	"1:KTA"	""	
"1698765282"	"3670768882"	"1894"	"Karte des Liwa Haleb und eines Theiles des Liwa Dschebel Bereket : nach den Reisewegen Martin Hartmann's in den Jahren 1882/1883 und 1884"	""	"Berlin"	"1 Karte"	""	""	""	""	""	"Kart. D 7296"	"1:KTA"	""	
"1698765282"	"3670768890"	"1894"	"Karte des Liwa Haleb und eines Theiles des Liwa Dschebel Bereket : nach den Reisewegen Martin Hartmann's in den Jahren 1882/1883 und 1884"	""	"Berlin"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 7296<a>"	"4:KTA"	""	
"1667621599"	"348825609X"	"1894"	"Die Insel Nikaria : nach der englischen Admiralitätskarte, mit Nachträgen und Verbesserungen"	""	"Gotha : Justus Perthes"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5860"	"4:KTA"	""	
"384797873"	"642057710"	"1894"	"Carte de la Palestine ancienne et moderne avec le Sud du Liban et de l'Anti-Liban et les régions situées à l'est du Jourdain et de la Mer-Morte"	"Legendre, A."	"Paris : Letouzey & Ané"	"1 Kt."	""	""	""	""	""	"Kart. D 7096"	"1:KTA"	""	
"1779116438"	"4007770735"	"1893"	"South Eastern Asia Minor shewing the routes followed by Prof. Ramsey & Mr. Hogarth 1890"	""	"[London] : Royal Geographic Society"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5177"	"4:KTA"	""	
"1776463234"	"4000083554"	"1893"	"Karte zu meiner Reise durch Haurān : 'Adschlun & El-Belkā im Herbst 1891"	""	"Leipzig : K. Baedeker"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 7317"	"4:KTA"	""	
"1760129615"	"3936343578"	"1893"	"Pinakion Soinou nesou"	""	"[Griechenland?] : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	"Revision IIIC 2021"	""	""	"Kart. D 5875<a>"	"4:KTA"	""	
"1760129585"	"3936343373"	"1893"	"Pinakion Soinou nesou"	""	"[Griechenland?] : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	"Revision IIIC 2021"	""	""	"Kart. D 5875"	"4:KTA"	""	
"174937448X"	"3874196186"	"1893"	"Östliches Blatt"	"Kiepert, Richard *1846-1915* ; ID: gnd/116168919"	"Berlin : Reimer"	"1 Karte"	""	""	"Nachlass Kiepert, Kiep. 1369"	""	""	"Kart. D 6715-2<1893>"	"1:KTA"	""	
"1748690558"	"3864107075"	"1893"	"Karte des Nordöstlichen Hindukusch-Gebirges"	""	"Gotha : Justus Perthes"	"1 Kt."	""	""	"Nachlass Kiepert No. 3287; Revision IIIC 2023"	""	""	"Kart. D 9970/132"	"4:KTA"	""	
"100469976X"	"1723753335"	"1893"	"South Western Arabia : compiled in the Intelligence Division, War Office, 1889"	""	"[London] : [Published on behalf of the War Office by Edward Stanford]"	"1 Karte auf 3 Blättern"	""	""	""	""	""	"Kart. D 7770"	"1:KTA"	""	
"837691850"	"1573576875"	"1893"	"Palästina"	""	"Leipzig : Wagner & Debes"	"1 Kt."	"74.21$jAsien$XGeographie"	"106205765: Palästina ; ID: gnd/4044381-4"	""	""	""	"Kart. D 7092<1893>"	"1:KTA"	""	
"837691850"	"1573576883"	"1893"	"Palästina"	""	"Leipzig : Wagner & Debes"	"1 Kt."	"74.21$jAsien$XGeographie"	"106205765: Palästina ; ID: gnd/4044381-4"	""	""	""	"Kart. D 7092<1893>"	"1:KTA"	""	
"837617472"	"1573153702"	"1893"	"Palästina"	""	"Leipzig : Verl. d. Geogr. Anstalt von Wagner & Debes; Wien : Mayer"	"1 Kt."	""	""	""	""	""	"Kart. D 7092<1893>"	"1:KTA"	""	
"1786974819"	"4042170986"	"1892"	"[Südost-Armenien]"	""	"[S.l.]"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6191/3"	"4:KTA"	""	
"1775713857"	"3997247188"	"1892"	"Dr. Walther Ruge's Reisen und Aufnahmen in Klein-Asien 1890"	""	"Gotha : Justus Perthes"	"4 Karten auf 1 Blatt"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5176/25"	"4:KTA"	""	
"1757077936"	"3922797903"	"1892"	"Ligne d'Angora à Sivas : plan général : Compagnie de construction des Chemins de Fer de l'Asie Mineure"	""	""	"1 Karte"	""	""	""	""	""	"4'@Kart. D 5404"	"1:KTA"	""	
"1724385895"	"372340197X"	"1892"	"Carte générale des provinces européennes et asiatiques de l'Empire Ottoman : (sans l'Arabie)"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Dietrich Reimer (Hoefer u. Vohsen), libraires editeurs"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. D 4490<4>"	"1:KTA"	""	
"1724385895"	"372340202X"	"1892"	"Carte générale des provinces européennes et asiatiques de l'Empire Ottoman : (sans l'Arabie)"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Dietrich Reimer (Hoefer u. Vohsen), libraires editeurs"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"8'@Kart. D 4490<4>"	"1:KTA"	""	
"1724385895"	"3723402038"	"1892"	"Carte générale des provinces européennes et asiatiques de l'Empire Ottoman : (sans l'Arabie)"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Dietrich Reimer (Hoefer u. Vohsen), libraires editeurs"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"2'@Kart. D 4490<4;a>"	"1:KTA"	""	
"1724385895"	"3723402054"	"1892"	"Carte générale des provinces européennes et asiatiques de l'Empire Ottoman : (sans l'Arabie)"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Dietrich Reimer (Hoefer u. Vohsen), libraires editeurs"	"1 Karte auf 4 Blättern"	""	""	"Revision IIIC 2022"	""	""	"Kart. D 4490<4;b>"	"4:KTA"	""	
"1724385895"	"3723402291"	"1892"	"Carte générale des provinces européennes et asiatiques de l'Empire Ottoman : (sans l'Arabie)"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Dietrich Reimer (Hoefer u. Vohsen), libraires editeurs"	"1 Karte auf 4 Blättern"	""	""	"Revision IIIC 2022"	""	""	"Kart. D 4490<4;c>"	"4:KTA"	""	
"1697850081"	"3664664744"	"1892"	"Afgahnistan"	""	"[Dehra Dun] : Survey of India"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. D 9946"	"1:KTA"	""	
"1697685439"	"3662314835"	"1892"	"Routen im nordwestlich Syrien"	""	"Berlin : Geograph. lith. Anstalt v. C. L. Keller"	"1 Karte"	""	""	""	""	""	"Kart. D 6713"	"1:KTA"	""	
"1697685439"	"3662314843"	"1892"	"Routen im nordwestlich Syrien"	""	"Berlin : Geograph. lith. Anstalt v. C. L. Keller"	"1 Karte"	""	""	""	""	""	"Kart. D 6713<a>"	"1:KTA"	""	
"1696999170"	"3656718482"	"1892"	"Reisewege in Kilikien : aufgenommen 1891-1892 im Auftrage d. Kais. Akad. d. Wiss."	""	"Wien : K.K.militär-geogr. Inst."	"1 Karte"	""	""	""	""	""	"Kart. D 5476"	"1:KTA"	""	
"1696999170"	"3656718628"	"1892"	"Reisewege in Kilikien : aufgenommen 1891-1892 im Auftrage d. Kais. Akad. d. Wiss."	""	"Wien : K.K.militär-geogr. Inst."	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5476<a>"	"4:KTA"	""	
"1696998786"	"3656717893"	"1892"	"[Materialien zu Rudolf Heberdey's und Adolf Wilhelms Reisen in Kleinasien 1891 und 1892]"	""	""	"14 Karten"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5176/10"	"4:KTA"	""	
"1666325406"	"3479754546"	"1892"	"[Materialien zu Gejza Bukowski's Reisen im westlichen Kleinasien 1888 - 1892]"	""	"[S.l.]"	"6 Blätter"	""	""	"Nachlass Kiepert, Kiep. 3033; Revision IIIC 2023"	""	""	"Kart. D 5176/15"	"4:KTA"	""	
"1163722375"	"3815717612"	"1892"	"Specialkarte vom westlichen Kleinasien : nach seinen eigenen Reisen und nach anderen grösstenteils noch unveröffentlichten Routenaufnahmen"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Verlag von Dietrich Reimer"	"15 Blätter"	""	""	""	""	""	"2'@Kart. D 5176"	"1:KTA"	""	
"1163722375"	"3815717620"	"1892"	"Specialkarte vom westlichen Kleinasien : nach seinen eigenen Reisen und nach anderen grösstenteils noch unveröffentlichten Routenaufnahmen"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Verlag von Dietrich Reimer"	"15 Blätter"	""	""	""	""	""	"4'@Kart. D 5176<a>"	"1:KTA"	""	
"1163722375"	"3815717639"	"1892"	"Specialkarte vom westlichen Kleinasien : nach seinen eigenen Reisen und nach anderen grösstenteils noch unveröffentlichten Routenaufnahmen"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Verlag von Dietrich Reimer"	"15 Blätter"	""	""	""	""	""	"Kart. D 5176<b>"	"4:KTA"	""	
"1163722375"	"3815717647"	"1892"	"Specialkarte vom westlichen Kleinasien : nach seinen eigenen Reisen und nach anderen grösstenteils noch unveröffentlichten Routenaufnahmen"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Verlag von Dietrich Reimer"	"15 Blätter"	""	""	""	""	""	"Kart. D 5176<c>"	"4:KTA"	""	
"1017724911"	"1763485218"	"1892"	"[Materialien zu Otto Benndorfs Reisen in Lykien u. Karien 1881 und 1892]"	""	""	"17 Blatt"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5597"	"4:KTA"	""	
"310722209"	"3740405163"	"1892"	"Biblisch topographische Karte von Palästina"	""	"Bern : Schmid, Francke"	"1 Karte"	""	""	""	""	""	"8'@Kart. D 7094"	"1:KTA"	""	
"1738643050"	"3803246210"	"1891"	"Siria centrale e Mesopotamia : secondo la carta di E. Kiepert 1884"	""	"Milano : A. Vallardi"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6712/10"	"4:KTA"	""	
"1724465384"	"3723916708"	"1891"	"Nouvelle carte générale des provinces asiatiques de l'Empire Ottoman (sans l'Arabie) : 6 feuilles à l'échelle de 1 : 1500000 : avec une feuille séparée indiquant la division administrative"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Dietrich Reimer"	"1 Karte auf 6 Blättern"	""	""	""	""	""	"Kart. D 4600/5"	"1:KTA"	""	
"1699760500"	"3682452230"	"1891"	"De Damas à Fedmar aller et retour 28. Juillet - 9 Août 1883"	""	"[S.l.]"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 7215"	"4:KTA"	""	
"169896269X"	"3673748580"	"1891"	"Routen in Syrien südlich von Haleb"	""	"[S.l.]"	"2 Blätter"	""	""	""	""	""	"Kart. D 7294"	"1:KTA"	""	
"169896269X"	"4302019239"	"1891"	"Routen in Syrien südlich von Haleb"	""	"[S.l.]"	"2 Blätter"	""	""	""	""	""	"8'@Kart. D 7294"	"1:KTA"	""	
"1698960379"	"3673743163"	"1891"	"Das Liwa el-Ladkije nach den Reisewegen Martin Hartmann's im Jahre 1881. Von ihm selbst gezeichnet im Jahre 1891"	""	"Leipzig : Geograph. Anstalt von Wagner u. Debes"	"1 Karte"	""	""	""	""	""	"Kart. D 7406"	"1:KTA"	""	
"1698264453"	"3666920950"	"1891"	"[Isnik-Lefke]"	""	"[S.l.]"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5614"	"4:KTA"	""	
"169776956X"	"3663489701"	"1891"	"[Materialen zu Robert Koldeweys Reisen im nordwestlichen Syrien 1874-91]"	""	""	"9 Blätter"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6712/20"	"4:KTA"	""	
"1024655938"	"1779563647"	"1891"	"Karte von Nordsyrien : auf Grund des vorhandenen Kartenmaterials und nach eigenen Aufnahmen"	""	"Berlin : R. Friedländer & Sohn"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6714"	"4:KTA"	""	
"472506358"	"685093905"	"1891"	"Map of Persia : (in six sheets)"	""	"[London]"	"1 Kt. auf 6 Bl"	""	""	""	""	""	"Kart. D 9345"	"1:KTA"	""	
"472506358"	"685093913"	"1891"	"Map of Persia : (in six sheets)"	""	"[London]"	"1 Kt. auf 6 Bl"	""	""	""	""	""	"Kart. D 9345<a>"	"1:KTA"	""	
"1839374683"	"4291532512"	"1890"	"[Materialien zu Eduard Naumanns Reise in Kleinasien 1890]"	""	""	"11 Blätter"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5176/8"	"4:KTA"	""	
"1787953807"	"4048853856"	"1890"	"[Taimyr-See mit Umgebung]"	""	""	"1 Karte"	""	""	""	""	""	"Kart. D 3568"	"4:KTA"	""	
"1782572295"	"4022793252"	"1890"	"Samsun - Amasia - Tokat - Sivas - Samsun"	""	""	"1 Karte auf 2 Blättern"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5674"	"4:KTA"	""	
"1779051220"	"4007455260"	"1890"	"[Isni-Gemlek]"	""	""	"1 Karte"	""	""	""	""	""	"Kart. D 5613"	"1:KTA"	""	
"1778026737"	"4003710746"	"1890"	"Trapezunt bis Gömüschhané"	""	""	"1 Karte auf 2 Blättern"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5748"	"4:KTA"	""	
"177383424X"	"3989623869"	"1890"	"[Angora-Basriköi]"	""	""	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5403"	"4:KTA"	""	
