"PPN"	"EPN"	"Jahr"	"Titel+Zusatz"	"Verfasser"	"Ort+Verlag"	"Umfang"	"Basisklassifikation"	"Schlagwort"	"ExKommentar4802"	"Schlagwort6800"	"Abrufzeichen8600"	"Signatur"	"Standort"	"URL"	
"1675910782"	"3511654092"	"1910"	"Carta geral do Estado de São Paulo : com indicações sobre a agricultura, commercio, instrucção publica, industria e colonisação"	""	"[São Paulo]"	"1 Kt"	""	""	""	""	""	"Kart. R 16885"	"1:KTA"	""	
"1671036417"	"3505946842"	"1910"	"Map of Mica-bearing district, British Columbia : showing approximate locations of claims and probable ares of the pegmatite dike zone"	""	"[Ottawa]"	""	""	""	""	""	""	"Kart. R 2229-16"	"1:KTA"	""	
"1671035151"	"3505943118"	"1910"	"Map of the province of Quebec : showing the chief quarries"	""	"[Ottawa]"	""	""	""	""	""	""	"Kart. R 2229-13"	"1:KTA"	""	
"1671034732"	"3505942146"	"1910"	"Map of the province of Quebec : showing the chief slate belts"	""	"[Ottawa]"	""	""	""	""	""	""	"Kart. R 2229-12"	"1:KTA"	""	
"1671033590"	"3505939978"	"1910"	"Government Peat Bog, Alfred, Ont. : to accompany Bulletin No. 4, (second edition)"	""	"[Ottawa]"	""	""	""	""	""	""	"Kart. R 2229-10"	"1:KTA"	""	
"167103225X"	"3505937622"	"1910"	"Plan showing distance to which stones were hurled by the explosion of a 'Vivite'magazine, at Hull, province of Quebec, on Sunday, May 8 : to accompany Mines Branch Annual Summary Report, 1910, No. 103"	""	"[Ottawa]"	"1 Karte"	""	""	""	""	""	"Kart. R 2229-8"	"1:KTA"	""	
"1451693206"	"3826266641"	"1910"	"República Argentina : mapa de los ferrocarriles en explotacion y construcción 25 de mayo de 1910"	""	"Buenos Aires : Ministerio de Obras Públicas"	"1 Karte"	""	""	""	""	""	"Kart. R 17490"	"1:KTA"	""	
"1439229686"	"3998837639"	"1910"	"Aufnahmen auf Bougainville"	""	"Berlin : E.S. Mittler"	"1 Karte"	""	""	""	""	""	"Kart. R 24300"	"1:KTA"	""	
"1405118857"	"3998852026"	"1910"	"Übersichtskarte der ungefähren Volksdichte auf Neu-Mecklenburg u. den Nachbargebieten"	""	"Berlin : E.S. Mittler & Sohn"	"1 Karte"	""	""	""	""	""	"Kart. R 23290/25"	"1:KTA"	""	
"1405116471"	"399885066X"	"1910"	"Übersichtskarte von Neu-Mecklenburg u. den Nachbargebieten : zur Veranschaulichung der Lage der bekannt gewordenen Terrassen"	""	"Berlin : E.S. Mittler & Sohn"	"1 Karte"	""	""	""	""	""	"Kart. R 23290/20"	"1:KTA"	""	
"1405115491"	"3998848185"	"1910"	"Höhenschichtenkarte von Süd-Neu-Mecklenburg"	""	"Berlin : E.S. Mittler"	"1 Karte"	""	""	""	""	""	"Kart. R 23290/10"	"1:KTA"	""	
"1405112069"	"3998846417"	"1910"	"Höhenschichtenkarte von Nord-Neu-Mecklenburg"	""	"Berlin : E.S. Mittler"	"1 Karte"	""	""	""	""	""	"Kart. R 23290/5"	"1:KTA"	""	
"1405110155"	"3998843639"	"1910"	"Höhenschichtenkarte von Neu-Hannover"	""	"Berlin : E.S. Mittler & Sohn"	"1 Karte"	""	""	""	""	""	"Kart. R 23290"	"1:KTA"	""	
"1350849782"	"4039175689"	"1910"	"Mapa geográfico y comercial de la República Argentina : dedicado á su glorioso pueblo en el primer Centenario de la Revolucion de mayo de 1810"	""	"Berlin : Reimer (Vohsen)"	"1 Karte auf 6 Blättern"	""	""	""	""	""	"Kart. R 17390"	"1:KTA"	""	
"1149649682"	"4078566472"	"1910"	"Kiautschou u. Samoa"	""	"Berlin : Reimer"	"4 Kt. auf 1 Bl."	""	""	""	""	""	"Kart. R 23218-6"	"1:KTA"	""	
"1046024523"	"1839375469"	"1910"	"Mapa de Chile"	""	"Santiago : Oficina de Mensura de Tierras"	"1 Atlas (title pages, 25 pages, 22 leaves)"	""	""	""	""	""	"Kart. R 18080"	"1:KTA"	""	
"1001304411"	"1756051992"	"1910"	"Kaiser Wilhelms Land. Nord-Ost-Küste unter Benutzung der neuesten Quellen"	"Lehner, Stephan *1877-1947* ; ID: gnd/129739308"	"Leipzig : Georg. Anstalt von Velhagen & Klasing"	"1 Karte"	""	""	""	""	""	"Kart. R 23893/30"	"1:KTA"	""	
"52375342X"	"1702496619"	"1910"	"Atlas von Kanada : mit Karten von Neu-Schottland, Neu-Braunschweig u. Prinz Edward Insel, Quebec, Ontario, Manitoba, Saskatchewan, Alberta, Britisch Kolumbien, Europa und der Dominion von Kanada"	""	"Ottawa"	"32 S."	""	""	""	""	""	"4'@Kart. R 2055"	"1:KTA"	""	
"502857137"	"3572809606"	"1910"	"Mappa do Estado de Minas Geraes : organizado por orden da Directoria da Viação, Obras Publicas e Industria pelo ..."	""	"São Paulo [u.a.] : Hartmann - Reichenbach"	"1 Kt."	""	""	""	""	""	"Kart. R 16718"	"1:KTA"	""	
"479172153"	"698607511"	"1910"	"Kiesslings Berliner Führer : vormals Berliner Baedeker ; praktischer Wegweiser durch Berlin und Umgebung"	""	"Berlin : Flemming und Wiskott"	""	""	""	""	""	"ark_2010-12-05"	"Kart Rf 955/1"	"1:KartKS"	""	
"479172153"	"69860797X"	"1910"	"Kiesslings Berliner Führer : vormals Berliner Baedeker ; praktischer Wegweiser durch Berlin und Umgebung"	""	"Berlin : Flemming und Wiskott"	""	""	""	"Aufl. 40-41: ARK o.H.; RKII 00; Revision, Listennachbearb. 2011 IIA"	""	""	"Tc 9587"	"1"	""	
"479172153"	"698610334"	"1910"	"Kiesslings Berliner Führer : vormals Berliner Baedeker ; praktischer Wegweiser durch Berlin und Umgebung"	""	"Berlin : Flemming und Wiskott"	""	""	""	""	""	""	"Tc 9587 MF"	"1:MIKRO"	""	
"479172153"	"1268319465"	"1910"	"Kiesslings Berliner Führer : vormals Berliner Baedeker ; praktischer Wegweiser durch Berlin und Umgebung"	""	"Berlin : Flemming und Wiskott"	""	""	""	""	""	""	"Kart. Rf 955/1<a>"	"1:KTA"	""	
"453127002"	"453322166"	"1910"	"Belgien : praktisches Reisehandbuch"	""	"Berlin : Goldschmidt"	"IV, 208, 4 S."	"74.05$jReisebeschreibungen$jGeschichte des Reisens; 15.63$jBelgien$jNiederlande$jLuxemburg$XGeschichte"	"106187422: Reise ; ID: gnd/4049275-8; 106381814: Belgien ; ID: gnd/4005406-8"	""	""	"ark_2016-06-19"	"Ps 4212-22<12>"	"1"	""	
"453127002"	"641164653"	"1910"	"Belgien : praktisches Reisehandbuch"	""	"Berlin : Goldschmidt"	"IV, 208, 4 S."	"74.05$jReisebeschreibungen$jGeschichte des Reisens; 15.63$jBelgien$jNiederlande$jLuxemburg$XGeschichte"	"106187422: Reise ; ID: gnd/4049275-8; 106381814: Belgien ; ID: gnd/4005406-8"	""	""	""	"Kart. Rf 3104"	"1:KTA"	""	
"402652657"	"440272459"	"1910"	"Exploração do Rio Tieté . (Barra do rio Jacaré-Guassú ao rio Paraná)"	""	"São Paulo : Rothschild"	"18 S., 8 Kt."	"15.88$jMittelamerika$jSüdamerika$XGeschichte"	"106175734: São Paulo ; ID: gnd/4051667-2; 106370383: Brasilien ; ID: gnd/4008003-1; 106078712: Südamerika ; ID: gnd/4078014-4; 104571632: Lateinamerika ; ID: gnd/4074032-8; 106396161: Amerika ; ID: gnd/4001670-5"	"Revision 2008 IIB3.2"	""	"ark_2016-06-21"	"2'@Uy 6266/8<2>"	"1:FOLIO"	""	
"402652657"	"1201595916"	"1910"	"Exploração do Rio Tieté . (Barra do rio Jacaré-Guassú ao rio Paraná)"	""	"São Paulo : Rothschild"	"18 S., 8 Kt."	"15.88$jMittelamerika$jSüdamerika$XGeschichte"	"106175734: São Paulo ; ID: gnd/4051667-2; 106370383: Brasilien ; ID: gnd/4008003-1; 106078712: Südamerika ; ID: gnd/4078014-4; 104571632: Lateinamerika ; ID: gnd/4074032-8; 106396161: Amerika ; ID: gnd/4001670-5"	""	""	""	"Kart. R 14696/5<2>"	"1:KTA"	""	
"36410564X"	"603131220"	"1910"	"Luzern-Bellinzona-Lugano, Mailand, Zürich-Mailand, Gotthardbahn"	"Heer, J. C."	"Frankfurt a. M. : Hendschel"	"47 S."	""	""	""	""	""	"Kart. Rf 550/10"	"1:KTA"	""	
"363834060"	"602753139"	"1910"	"Landschaftsbilder aus Österreich"	""	"Wien : Maas"	"95 S"	""	""	""	""	""	"Kart. Rf 3379/10"	"1:KTA"	""	
"35380861X"	"571430813"	"1910"	"Führer durch Freiburg i. Br. : mit einem Plan"	""	"Leipzig : Paul"	"71 S"	""	""	""	""	""	"Kart. Rf 2606/45"	"1:KTA"	""	
"353807907"	"571427863"	"1910"	"Führer durch Düsseldorf : mit einem Plan"	""	"Leipzig : Paul"	"16, 40 S"	""	""	""	""	""	"Kart. Rf 2271/50"	"1:KTA"	""	
"353807907"	"702367915"	"1910"	"Führer durch Düsseldorf : mit einem Plan"	""	"Leipzig : Paul"	"16, 40 S"	""	""	""	""	""	"8'@Kart. 10598-918"	"1:KTA"	""	
"343854937"	"549715665"	"1910"	"Petit guide de Strasbourg (Als.) et des Vosges allemandes et franc̜aises avec illustrations, plan des la ville et carte de la région des Vosges ; indication d'excursions dans les Vosges et dans la Forêt-Noire"	""	"Strasbourg (Alsace) : Fischbach"	"36 S"	""	""	""	""	""	"Kart. Rf 5815"	"1:KTA"	""	
"343023857"	"548811490"	"1910"	"Les Bords du Rhin, la Forêt-Noire, le Vosges"	"Baedeker, Karl *1801-1859* ; ID: gnd/116033290"	"Leipzig : Baedeker; : Paris : Ollendorff"	"XXII, 404 S"	""	""	""	""	""	"Kart. Rf 5787"	"1:KTA"	""	
"343008777"	"548799083"	"1910"	"Die Riviera : praktischer Reiseführer"	""	"Berlin : Goldschmidt"	"IV, 223, 40 S."	"15.67$jItalien$XGeschichte"	"104394285: Geografie ; ID: gnd/4020216-1; 106175661: Königreich Sardinien ; ID: gnd/4051687-8; 106283235: Italien ; ID: gnd/4027833-5"	""	""	"ark_2010-12-03"	"Kart. Rf 5790"	"1:KTA"	""	
"343008777"	"1164942557"	"1910"	"Die Riviera : praktischer Reiseführer"	""	"Berlin : Goldschmidt"	"IV, 223, 40 S."	"15.67$jItalien$XGeschichte"	"104394285: Geografie ; ID: gnd/4020216-1; 106175661: Königreich Sardinien ; ID: gnd/4051687-8; 106283235: Italien ; ID: gnd/4027833-5"	"Revision 2015 IDM2.4"	""	""	"Ps 4212-79<9>"	"4"	""	
"331139510"	"502814926"	"1910"	"Salter's Guide to the Thames"	""	"Oxford : Salter"	"CXXXIV, 178 S"	""	""	""	""	""	"Kart. Rf 5554"	"1:KTA"	""	
"33081723X"	"501983724"	"1910"	"Prospekter fra Nordfjord og Søndfjord : vestlandets mest storartede turistrute"	""	"Bergen : Griegs Bogtrykkeri"	"[1] Bl"	""	""	""	""	""	"Kart. Rf 5095"	"1:KTA"	""	
"33043618X"	"501001069"	"1910"	"Vseobščij putevoditel' po Moskve i okrestnostjam'"	""	"v Moskve : Petrov"	"71, 4, 4 S"	""	""	""	""	""	"Kart. Rf 4417"	"1:KTA"	""	
"32462087X"	"470265361"	"1910"	"Führer durch Danzig und Umgebung"	""	"Leipzig : Woerl"	"49 S."	""	""	""	""	""	"Kart LS 3 Nme 64"	"1:KartLS"	""	
"324525915"	"470072377"	"1910"	"Führer durch Breslau mit zahlreichen Bildern und einem farbigen Stadtplane"	"Habel, Paul *1862-1937* ; ID: gnd/100839932"	"Breslau : Verein zur Hebung des Fremdenverkehrs"	"VIII, 156 S."	""	""	""	""	""	"Kart. Rf 3756<3>"	"1:KTA"	""	
"323395422"	"421730641"	"1910"	"Taschen-Fahrplan und illustrierter Führer Salzkammergut-See"	""	"Mondsee : Verl. des Verbandes der Dampfschiffahrt-Unternehmungen"	"64 S"	""	""	""	""	""	"Kart. Rf 3452/10"	"1:KTA"	""	
"32281202X"	"416049958"	"1910"	"Belgique et Hollande y compris le Luxembourg"	"Baedeker, Karl *1801-1859* ; ID: gnd/116033290"	"Leipzig : Baedeker; : Paris : Ollendorff"	"XLII, 500 S., [6] Faltkt"	""	""	""	""	""	"Kart. Rf 2870"	"1:KTA"	""	
"322483875"	"414720296"	"1910"	"Offizieller Führer durch München des Verbandes Münchener Hoteliers (E.V.)"	""	"München : Ernst"	"76 S"	""	""	""	""	""	"Kart. Rf 2764"	"1:KTA"	""	
"321689100"	"412361922"	"1910"	"Mannheim"	"Beck, E."	"Leipzig : Paul"	"46, 16 S"	""	""	""	""	""	"Kart. Rf 2612/30"	"1:KTA"	""	
"321614968"	"411996266"	"1910"	"Führer durch Saarbrücken nach dem Schlachtfeld von Spichern und der Umgebung der Stadt ; nebst einem Stadtplan und einer Karte des Schlachtfeldes vom 6. August 1870"	""	"Saarbrücken : Selbstverl. des Saarbrücker Verschönerungsvereins"	"46 S"	""	""	""	""	""	"Kart. Rf 2519"	"1:KTA"	""	
"321340620"	"408510226"	"1910"	"Offizieller Führer des Frankfurter Verkehrsverein Frankfurt am Main und Umgebung"	""	"Frankfurt a.M. : Schirmer & Mahlau"	"II, 78 S"	""	""	""	""	""	"Kart. Rf 2344"	"1:KTA"	""	
"320732479"	"406683565"	"1910"	"Führer auf der Wartburg : mit Angabe der historischen Begebenheiten"	""	"Leipzig : Haacke"	"81 S"	""	""	""	""	""	"Kart. Rf 1698/19"	"1:KTA"	""	
"313529760"	"390745081"	"1910"	"Michelin Führer Deutschland und Schweiz"	""	"Frankfurt a. M. : Michelin"	"534, 64 S"	""	""	""	""	""	"Kart. Rf 601/1"	"1:KTA"	""	
"312866879"	"388492163"	"1910"	"Führer durch Potsdam und Umgebung in Wort und Bild : mit Karten und Fahrplänen"	""	"Potsdam"	"144 S"	""	""	""	""	""	"Kart. Rf 1243/1/1"	"1:KTA"	""	
"312866879"	"761985131"	"1910"	"Führer durch Potsdam und Umgebung in Wort und Bild : mit Karten und Fahrplänen"	""	"Potsdam"	"144 S"	""	""	""	""	""	"8'@Kart. 12197"	"1:KTA"	""	
"307573052"	"394391152"	"1910"	"Führer durch Halle a.S. : nebst kurzer Darstellung der wichtigsten Lebensverhältnisse in der Stadt"	""	"Halle a.S : Gebauer & Schwetschke"	"109 S"	""	""	""	""	""	"Kart. Rf 1452"	"1:KTA"	""	
"302459987"	"422195588"	"1910"	"Österreich-Ungarn : nebst Cetinje, Belgrad, Bukarest ; Handbuch für Reisende ; mit 71 Karten, 72 Plänen, 6 Grundrissen und 2 Panoramen"	"Baedeker, Karl *1801-1859* ; ID: gnd/116033290"	"Leipzig : Baedeker"	"XXXVIII, 578 S."	""	""	""	""	""	"Kart. Rf 3379/5"	"1:KTA"	""	
"302459987"	"024646016"	"1910"	"Österreich-Ungarn : nebst Cetinje, Belgrad, Bukarest ; Handbuch für Reisende ; mit 71 Karten, 72 Plänen, 6 Grundrissen und 2 Panoramen"	"Baedeker, Karl *1801-1859* ; ID: gnd/116033290"	"Leipzig : Baedeker"	"XXXVIII, 578 S."	""	""	""	""	""	"1 A 73772"	"2"	""	
"278546935"	"027053245"	"1910"	"Führer durch die Chur- und Hauptstadt Brandenburg a. Havel und ihre Umgebung"	""	"Brandenburg a. H. : Selbstverl."	"77 S"	"15.46$jBrandenburg$jPreußen$jBerlin$XDeutsche Geschichte"	"104758058: Brandenburg an der Havel ; ID: gnd/4007956-9; 100663338: Provinz Brandenburg ; ID: gnd/25679-1; 104516828: Preußen ; ID: gnd/4047194-9; 104704861: Deutschland ; ID: gnd/4011882-4"	""	""	"ark_2010-12-05"	"Kart. Rf 1230/22"	"1:KartKS"	""	
"276549503"	"02612596x"	"1910"	"Illustrierter Führer durch Dalmatien (nebst Abbazia und Lussin) an der österreichischen Riviera längs der Küste von Albanien bis Korfu und nach den Ionischen Inseln"	""	"Wien [u.a.] : Hartleben"	"XVI, 235 S., [34] Bl"	"74.05$jReisebeschreibungen$jGeschichte des Reisens; 15.70$jBalkanstaaten$XGeschichte"	"106187422: Reise ; ID: gnd/4049275-8; 106100955: Dalmatien ; ID: gnd/4070200-5; 10420317X: Österreich ; ID: gnd/4043271-3; 104653647: Österreich-Ungarn ; ID: gnd/4075613-0"	""	""	"ark_2012-03-14"	"Kart. Rf 3959/10"	"1:KartKS"	""	
"198658362"	"567128296"	"1910"	"Riviera : Südfrankreich, Korsika, Algerien und Tunis ; mit 27 Karten und 36 Plänen"	""	"Leipzig [u.a.] : Bibliogr. Inst."	"XII, 430, 52 Seiten"	""	""	""	""	""	"Kart. Rf 5789/10"	"1:KTA"	""	
"198658362"	"762848022"	"1910"	"Riviera : Südfrankreich, Korsika, Algerien und Tunis ; mit 27 Karten und 36 Plänen"	""	"Leipzig [u.a.] : Bibliogr. Inst."	"XII, 430, 52 Seiten"	""	""	""	""	""	"8'@Kart. 14744"	"1:KTA"	""	
"198658362"	"76237747X"	"1910"	"Riviera : Südfrankreich, Korsika, Algerien und Tunis ; mit 27 Karten und 36 Plänen"	""	"Leipzig [u.a.] : Bibliogr. Inst."	"XII, 430, 52 Seiten"	""	""	""	""	""	"308498"	"2"	""	
"185848044"	"39935848X"	"1910"	"Berlin und Umgebung : Handbuch für Reisende ; mit 5 Karten, 8 Plänen und 15 Grundrissen"	"Baedeker, Karl *1837-1911* ; ID: gnd/118505785"	"Leipzig : Baedeker"	"X, 244 S."	""	""	""	""	"ark_2010-12-05"	"Kart. Rf 951/10"	"1:KTA"	""	
"185848044"	"805796185"	"1910"	"Berlin und Umgebung : Handbuch für Reisende ; mit 5 Karten, 8 Plänen und 15 Grundrissen"	"Baedeker, Karl *1837-1911* ; ID: gnd/118505785"	"Leipzig : Baedeker"	"X, 244 S."	""	""	"Revision 2010 IIB1; Originaleinband erhalten, Reparatur 2008"	""	""	"Tc 9606<16>"	"1"	""	
"185848044"	"805796207"	"1910"	"Berlin und Umgebung : Handbuch für Reisende ; mit 5 Karten, 8 Plänen und 15 Grundrissen"	"Baedeker, Karl *1837-1911* ; ID: gnd/118505785"	"Leipzig : Baedeker"	"X, 244 S."	""	""	""	""	""	"Kart. Rf 951/10<a>"	"1:KTA"	""	
"040125084"	"551247649"	"1910"	"Belgien und Holland nebst Luxemburg : Handbuch für Reisende ; mit 19 Karten, 36 Plänen und 8 Grundrissen"	"Baedeker, Karl *1837-1911* ; ID: gnd/118505785"	"Leipzig : Baedeker"	"L, 496 S"	"74.19$jEuropa$XGeographie; 15.63$jBelgien$jNiederlande$jLuxemburg$XGeschichte; 74.05$jReisebeschreibungen$jGeschichte des Reisens"	"106381814: Belgien ; ID: gnd/4005406-8; 105676357: Holland ; ID: gnd/4133959-9; 104393955: Landeskunde ; ID: gnd/4073972-7; 104400765: Niederlande ; ID: gnd/4042203-3; 106187422: Reise ; ID: gnd/4049275-8"	"Revision, Listennachbearb. 2008 IIB3.2"	""	"ark_2016-06-19"	"To 6666<24>"	"1"	""	
"040125084"	"551251093"	"1910"	"Belgien und Holland nebst Luxemburg : Handbuch für Reisende ; mit 19 Karten, 36 Plänen und 8 Grundrissen"	"Baedeker, Karl *1837-1911* ; ID: gnd/118505785"	"Leipzig : Baedeker"	"L, 496 S"	"74.19$jEuropa$XGeographie; 15.63$jBelgien$jNiederlande$jLuxemburg$XGeschichte; 74.05$jReisebeschreibungen$jGeschichte des Reisens"	"106381814: Belgien ; ID: gnd/4005406-8; 105676357: Holland ; ID: gnd/4133959-9; 104393955: Landeskunde ; ID: gnd/4073972-7; 104400765: Niederlande ; ID: gnd/4042203-3; 106187422: Reise ; ID: gnd/4049275-8"	""	""	""	"Kart. Rf 3101<24>"	"1:KTA"	""	
"040125084"	"551251107"	"1910"	"Belgien und Holland nebst Luxemburg : Handbuch für Reisende ; mit 19 Karten, 36 Plänen und 8 Grundrissen"	"Baedeker, Karl *1837-1911* ; ID: gnd/118505785"	"Leipzig : Baedeker"	"L, 496 S"	"74.19$jEuropa$XGeographie; 15.63$jBelgien$jNiederlande$jLuxemburg$XGeschichte; 74.05$jReisebeschreibungen$jGeschichte des Reisens"	"106381814: Belgien ; ID: gnd/4005406-8; 105676357: Holland ; ID: gnd/4133959-9; 104393955: Landeskunde ; ID: gnd/4073972-7; 104400765: Niederlande ; ID: gnd/4042203-3; 106187422: Reise ; ID: gnd/4049275-8"	""	""	""	"Kart LS 3 Kae 19"	"1:KartLS"	""	
"1832802353"	"4255646627"	"1909"	"General chart of Alaska : compiled from united States and Russian Authorities"	""	"Washington, D.C : U.S. Coast and Geodetic Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 5959"	"1:KTA"	""	
"1805161709"	"4141356417"	"1909"	"Nuevo mapa de Chile : correjido y aumentado conforme á las grandes cartas topográficas de las provincias mandadas levantar por el Gobierno"	""	"Valparaiso : Tornero & Bertini"	"1 map"	""	""	""	""	""	"Kart. R 18085"	"1:KTA"	""	
"1800064977"	"4120170691"	"1909"	"Schetskaart van Nieuw-Guinea (Nederlandsch Gebied)"	""	"Batavia : Topographische Inrichting"	"1 Karte auf 3 Blättern"	""	""	""	""	""	"Kart. R 23884"	"1:KTA"	""	
"178261138X"	"4022882506"	"1909"	"Stanford's library map of South America"	""	"London : Edward Stanford Ltd."	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. R 14266"	"1:KTA"	""	
"1777993490"	"4003613465"	"1909"	"Karte des Wegenetzes im Stadt- und Pflanzungs-Bezirk Apia"	""	"[Berlin] : [E. S. Mittler u. Sohn]"	"1 Karte"	""	""	""	""	""	"Kart. R 24400"	"1:KTA"	""	
"1774350491"	"3990961306"	"1909"	"Plano general de los Distritos Mineros con indicación de las perforaciones efectuadas en la República"	""	"[Buenos Aires]"	"1 Karte auf 3 Blättern"	""	""	""	""	""	"Kart. R 17482"	"1:KTA"	""	
"1749354802"	"387403352X"	"1909"	"Karte der Insel Pōnăpē : auf Grundlage der dt. Admiralitätskt. No. 116 und mit Benutzung der Aufnahmen des Vice-Gouverneurs Berg Oktober 1902 - Januar 1906"	""	"Berlin : Mittler"	"1 Karte"	""	""	""	""	""	"Kart. R 23490"	"1:KTA"	""	
"174771044X"	"3849685020"	"1909"	"Bathy-orographical map of North America"	""	"Edinburgh; London : W. & A.K. Johnston Ltd."	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. R 1050"	"1:KTA"	""	
"1746696974"	"3847622625"	"1909"	"North Island (Te Ika-a-Maui) : New Zealand (Aotea-roa) : showing the land-tenure, 1908-1909"	""	"[Wellington, N.Z.] : [Dept. of Lands and Survey]"	"1 Karte"	""	""	""	""	""	"Kart. R 24152/180"	"1:KTA"	""	
"1743045263"	"3826251768"	"1909"	"Mapa de correos y telégrafos de los E.E.U.U. de Venezuela"	""	"Caracas : Lit. y tip. del Comercio"	"1 Karte"	""	""	""	""	""	"Kart. R 15559/72"	"1:KTA"	""	
"1742806015"	"3825543226"	"1909"	"Mapa agrícola : Provincia de Santa Fe : estadística de sementeras de trigo, lino y avena : año 1908-1909"	""	"[Buenos Aires] : El Ministerio"	"1 Karte"	""	""	""	""	""	"Kart. R 17748<1909>"	"1:KTA"	""	
"1699288380"	"3681748470"	"1909"	"Karte von Chile und den angrenzenden Gebieten Argentiniens u. Boliviens"	""	"Hamburg : L. Friederichsen u. Co."	"1 Karte"	""	""	""	""	""	"Kart. R 18079"	"1:KTA"	""	
"1696840783"	"3642945856"	"1909"	"Gobernacion de la Pampa"	""	"Buenos Aires"	"1 Karte auf 6 Blättern"	""	""	""	""	""	"Kart. R 17712"	"1:KTA"	""	
"1689698632"	"3591725692"	"1909"	"Mapa de los ferro-carriles, vapores, telégrafos y mensagerias de la República Argentina y sus paises limitrofes Chile, Uruguay, Paraguay"	""	"Buenos Aires : Pablo Ludwig"	"1 Karte auf 9 Blättern"	""	""	""	""	""	"Kart. R 17452"	"1:KTA"	""	
"1688901159"	"3583363205"	"1909"	"Folha de S. Bento"	""	"São Paulo : Weiszflog Irmãos"	"1 carte"	""	""	""	""	""	"Kart. R 16875-[20]"	"1:KTA"	""	
"168868333X"	"3582934519"	"1909"	"Folha de Mogy-Mirim"	""	"São Paulo : Weiszflog Irmãos"	"1 carte"	""	""	""	""	""	"Kart. R 16875-[14]<1909>"	"1:KTA"	""	
"168760486X"	"3576090894"	"1909"	"Carte Agricole de l'État de São Paulo (Brésil)"	""	"Anvers"	""	""	""	""	""	""	"Kart. R 16880"	"1:KTA"	""	
"1687569207"	"3575876398"	"1909"	"Folha de Bragança"	""	"São Paulo : Hartmann-Reichenbach"	"1 carte"	""	""	""	""	""	"Kart. R 16875-[4]"	"1:KTA"	""	
"1685128351"	"3563568901"	"1909"	"Carta demostrativa del progreso de los trabajos del Plano Militar de Venezuela"	""	"Caracas"	"1 Karte"	""	""	""	""	""	"Kart. R 15552/32"	"1:KTA"	""	
"1671042220"	"3506106139"	"1909"	"Southern Saskatchewan"	""	"[Ottawa]"	"1 Karte"	""	""	""	""	""	"Kart. R 2036-7"	"1:KTA"	""	
"1671041429"	"3506105043"	"1909"	"Manitoba, Saskatchewan and Alberta"	""	"[Ottawa]"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. R 2036-5"	"1:KTA"	""	
"1671040538"	"350610344X"	"1909"	"Southern Alberta"	""	"[Ottawa]"	"1 Karte"	""	""	""	""	""	"Kart. R 2036-2"	"1:KTA"	""	
"1671032918"	"3505938998"	"1909"	"Magnetic survey, vertical intensity, Bristol mine, lots 21 and 22 range 2, township of Bristol, Pontiac county, province of Quebec"	""	"[Ottawa]"	""	""	""	""	""	""	"Kart. R 2229-9"	"1:KTA"	""	
"1663229945"	"3422007288"	"1909"	"Canada : [Eisenbahnkarte] : nach neuesten amtl. canadischen Karten bearb."	""	"[Berlin] : [Simion]"	"1 Karte"	""	""	""	""	""	"Kart. R 2230"	"1:KTA"	""	
"1558802681"	"3506467271"	"1909"	"États-Unis du Brésil : Carte politique"	""	"Paris : [Verlag nicht ermittelbar]; Paris : Druck von Aillaud u. Co."	"1 Karte"	""	""	""	""	""	"Kart. R 16154"	"1:KTA"	""	
"1191783162"	"4078566707"	"1909"	"Übersichtskarte der deutschen Besitzungen im Stillen Ocean und von Kiautschou"	""	"Berlin : Reimer"	"1 Kt."	""	""	""	""	""	"Kart. R 23218-1<1909>"	"1:KTA"	""	
"1149648309"	"4078629350"	"1909"	"Marianen u. Marshall Inseln"	""	"Berlin : Reimer"	"2 Kt. auf 1 Bl."	""	""	""	""	""	"Kart. R 23218-4<1909>"	"1:KTA"	""	
"1149647787"	"4078567061"	"1909"	"Deutsch-Neuguinea : (östliches Blatt)"	""	"Berlin : Reimer"	"1 Kt."	""	""	""	""	""	"Kart. R 23218-3<1909>"	"1:KTA"	""	
"1149638974"	"4078566898"	"1909"	"Deutsch-Neuguinea : (westliches Blatt); (Kaiser-Wilhelmsland u. Bismarck-Archipel)"	""	"Berlin : Reimer"	"1 Kt."	""	""	""	""	""	"Kart. R 23218-2<1909>"	"1:KTA"	""	
"103125806X"	"1807932907"	"1909"	"Mapa de la región discutida entre Bolivia y el Perú ... organizado por Adolfo Ballivián ... trazado por Zenón Bacarreza, ... 1909"	""	"S.l. : Imprenta y Litografía Boliviana"	"1 Karte"	""	""	""	""	""	"Kart. R 18670-2"	"1:KTA"	""	
"1020537531"	"1768657262"	"1909"	"Mappa do Sul do Brazil"	""	"S. Paulo : Weiszflog"	"2 flles en coul"	""	""	""	""	""	"Kart. R 16443"	"1:KTA"	""	
"1016534604"	"1761194801"	"1909"	"Reconnaissance map of the Fairbanks quadrangle, Alaska"	""	"[Washington, D.C.] : [Geological Survey]"	"1 Karte"	""	""	""	""	""	"Kart. R 5955-642<1909>"	"1:KTA"	""	
