"PPN"	"EPN"	"Jahr"	"Titel+Zusatz"	"Verfasser"	"Ort+Verlag"	"Umfang"	"Basisklassifikation"	"Schlagwort"	"ExKommentar4802"	"Schlagwort6800"	"Abrufzeichen8600"	"Signatur"	"Standort"	"URL"	
"130530980"	"1666547611"	"1894"	"Publications of the Hispanic Society of America"	""	"New York, NY"	""	"18.30$jSpanische Sprache und Literatur; 02.00$jWissenschaft und Kultur allgemein: Allgemeines"	""	""	""	""	"4'@Kart. GfE A 5402"	"1:KTA"	""	
"1748690825"	"386410775X"	"1893"	"Südwest-Schleswig um 1240"	""	"Gotha : Justus Perthes"	"3 Kt. auf 1 gef. Bl."	""	""	"Nachlass Kiepert No. 3106"	""	""	"Kart. U 17683"	"1:KTA"	""	
"1747712051"	"3849687376"	"1893"	"Map to illustrate the Siamese Question : showing the present limits of French claims and the additional territory now demanded"	""	"Edinburgh : W. & A.K. Johnston"	"1 Karte"	""	""	""	""	""	"Kart. U 9814"	"1:KTA"	""	
"1742377459"	"3820988599"	"1893"	"Rhodus insule"	""	"Berolini : Georg Reimer"	"1 Karte"	""	""	""	""	""	"Kart. U 9959"	"1:KTA"	""	
"1686913265"	"3573519296"	"1893"	"Aelteste spanische Weltkarte von 1527"	""	"Berlin : D. Reimer"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"2'@Kart. U 3565"	"1:KTA"	""	
"1442857994"	"3723926789"	"1893"	"Hispania"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Reimer"	"1 Kt."	""	""	""	""	""	"2'@Kart. U 1001-27"	"1:KTA"	""	
"1442857722"	"3723926703"	"1893"	"Insulae Britannicae"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Reimer"	"1 Kt."	""	""	""	""	""	"2'@Kart. U 1001-26"	"1:KTA"	""	
"1442842229"	"3723925995"	"1893"	"Insulae Maris Aegaei"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Reimer"	"1 Kt."	""	""	""	""	""	"2'@Kart. U 1001-12"	"1:KTA"	""	
"862373859"	"1623987350"	"1893"	"Aegyptus, Phoenice et Palestina"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Geographische Verlagshandlung Dietrich Reimer, Inhaber: Hoefer & Vohsen"	"2 Karten auf 1 Blatt"	""	""	""	""	""	"Kart. U 935-3<1893>"	"1:KTA"	""	
"476870658"	"693239026"	"1893"	"Atlas antiquus : zwölf Karten zur alten Geschichte"	""	"Berlin : Reimer"	"12 Kt.-Doppelbl"	""	""	""	""	""	"2'@Kart. U 920<11>"	"1:KTA"	""	
"476870658"	"693239034"	"1893"	"Atlas antiquus : zwölf Karten zur alten Geschichte"	""	"Berlin : Reimer"	"12 Kt.-Doppelbl"	""	""	""	""	""	"2'@Kart. U 920<11,a>"	"1:KTA"	""	
"421604204"	"42828017x"	"1893"	"Weltkarte zum Studium der Entdeckungen mit dem Colonialen Besitze der Gegenwart"	""	"Wien : Artaria & C."	"1 Karte auf 6 Blättern"	""	""	""	""	""	"Kart. U 4175"	"1:KTA"	""	
"421604204"	"3831019134"	"1893"	"Weltkarte zum Studium der Entdeckungen mit dem Colonialen Besitze der Gegenwart"	""	"Wien : Artaria & C."	"1 Karte auf 6 Blättern"	""	""	""	""	""	"4'@Kart. U 4176"	"1:KTA"	""	
"409302724"	"44701000x"	"1893"	"Die Karte des Bartolomeo Colombo über die vierte Reise des Admirals : Wieser, Fr[anz] R[r] v."	"Wieser, Franz Rr v."	"Innsbruck : Wagner"	"13 S., 3 Taf. 8'"	"15.22$jGeschichte der Entdeckungen; 15.85$jAmerika: Allgemeines$XGeschichte"	"10440101X: Entdeckung ; ID: gnd/4014841-5; 106396161: Amerika ; ID: gnd/4001670-5; "	"Revision 2011 Hauptmagazin"	""	"ark_2016-06-21"	"Ut 2689"	"2"	""	
"409302724"	"4124143273"	"1893"	"Die Karte des Bartolomeo Colombo über die vierte Reise des Admirals : Wieser, Fr[anz] R[r] v."	"Wieser, Franz Rr v."	"Innsbruck : Wagner"	"13 S., 3 Taf. 8'"	"15.22$jGeschichte der Entdeckungen; 15.85$jAmerika: Allgemeines$XGeschichte"	"10440101X: Entdeckung ; ID: gnd/4014841-5; 106396161: Amerika ; ID: gnd/4001670-5; "	""	""	""	"8'@Kart. U 2525"	"1:KTA"	""	
"391901672"	"658843141"	"1893"	"Erdkarte darstellend die Entwicklung der Erdkenntniss vom Mittelalter bis zur Gegenwart in Stufen von Jahrhunderten"	"Oppel, Alwin *1849-1929* ; ID: gnd/117135747"	"Winterthur : Topogr. Anst."	"6 Bl."	""	""	""	""	""	"Kart. U 474"	"1:KTA"	""	
"391901672"	"1627170820"	"1893"	"Erdkarte darstellend die Entwicklung der Erdkenntniss vom Mittelalter bis zur Gegenwart in Stufen von Jahrhunderten"	"Oppel, Alwin *1849-1929* ; ID: gnd/117135747"	"Winterthur : Topogr. Anst."	"6 Bl."	""	""	""	""	""	"8'@Kart. U 474"	"1:KTA"	""	
"320321185"	"655352287"	"1893"	"Karten und Skizzen aus der vaterländischen Geschichte der letzten 100 Jahre : neueste Zeit"	"Rothert, Eduard *1839-1916* ; ID: gnd/1020322527"	"Düsseldorf : Bagel"	"23 Kt"	""	""	""	""	""	"4'@Kart. U 477-4<1893>"	"1:KTA"	""	
"268996954"	"692128840"	"1893"	"Text"	""	"Paris"	""	""	""	"Revision, Listennachbearb. 2009 IIB3.2"	""	""	"4'@Ps 7802-1,Text"	"4"	""	
"268996954"	"1627170049"	"1893"	"Text"	""	"Paris"	""	""	""	""	""	""	"2'@Kart. U 478-1"	"1:KTA"	""	
"183989112"	"422167576"	"1893"	"Atlas archéologique de la Tunisie : ed. spéciale des cartes topographiques p. p. le Ministre de la guerre"	""	"Paris : Leroux"	"[ca. 160 S]"	""	"106136666: Tunesien ; ID: gnd/4061206-5; 104660694: Ausgrabung ; ID: gnd/4129464-6"	"Revision 2008 IIB3.2; Verfleckt"	""	"ark_2022-12-11"	"gr.2'@Uq 2874-Atlas"	"1:FOLIO"	""	
"183989112"	"1761927590"	"1893"	"Atlas archéologique de la Tunisie : ed. spéciale des cartes topographiques p. p. le Ministre de la guerre"	""	"Paris : Leroux"	"[ca. 160 S]"	""	"106136666: Tunesien ; ID: gnd/4061206-5; 104660694: Ausgrabung ; ID: gnd/4129464-6"	""	""	""	"2'@Kart. U 5869"	"1:KTA"	""	
"183989112"	"1763495515"	"1893"	"Atlas archéologique de la Tunisie : ed. spéciale des cartes topographiques p. p. le Ministre de la guerre"	""	"Paris : Leroux"	"[ca. 160 S]"	""	"106136666: Tunesien ; ID: gnd/4061206-5; 104660694: Ausgrabung ; ID: gnd/4129464-6"	""	""	""	"2'@Kart. U 5869<a>"	"1:KTA"	""	
"136863213"	"43967218x"	"1893"	"Atlas antiquus"	"Spruner, Karl$cvon *1803-1892* ; ID: gnd/117480525"	"Gotha : Perthes"	""	""	""	""	""	""	"2'@Kart. U 475"	"1:KTA"	""	
"136230156"	"948262567"	"1893"	"Atlas"	""	"Paris"	""	""	""	"Revision 2009 IIB3.2"	""	""	"2'@Ps 7802-1,Atlas"	"4"	""	
"136230156"	"1627170030"	"1893"	"Atlas"	""	"Paris"	""	""	""	""	""	""	"2'@Kart. U 478-1"	"1:KTA"	""	
"175792518X"	"3929037270"	"1892"	"Línea de Demarcación entre las Repúblicas de Venezuela y Columbia segunet tando arbitral de 16 de marzo de 1891 : (copia del plano remitido por el Ministro de Estado del Reino de España)"	""	"[S.l.] : Gobernio Nacional"	"1 mapa"	""	""	""	""	""	"Kart. U 24478"	"1:KTA"	""	
"1752729013"	"3897563770"	"1892"	"Uebersichtskarte zu Milchhöfer's Untersuchungen über die"	""	"[Berlin] : Lith. Anst. v. L. Kraatz"	"1 Karte"	""	""	""	""	""	"Kart. U 22600"	"1:KTA"	""	
"1726730263"	"3737926271"	"1892"	"Aegypten - Palaestina"	""	"Berlin : Reimer"	"1 Karte"	""	""	""	""	""	"Kart. U 935-3"	"1:KTA"	""	
"170192823X"	"3690365147"	"1892"	"[Weltkarte Hnr. Loriti, gen.]Glareanus efformabat : pingebat et speculabantur"	""	"[München]"	"1 Band (2 Blätter)"	""	""	""	""	""	"8'@Kart. U 3558"	"1:KTA"	""	
"1698128967"	"3666318908"	"1892"	"Karte des preussischen Staates : in seiner territorialen Entwickelung unter den Hohenzollern"	""	"Berlin : Friedberg und Mode (Geo.-lith. Anst. v. C. L. Ohmann)"	"1 Karte"	""	""	""	""	""	"Kart. U 17005"	"1:KTA"	""	
"1043358668"	"1832099377"	"1892"	"Bidrag till Nordens äldsta kartografi : Vid fyrahundraårsfesten till minne af Nya verldens upptäckt utgifna af Svenska sällskapet för antropologi och geografi 1892"	""	"Stockholm : Samson & Wallin"	"3 leaves"	""	""	""	""	""	"2'@Kart. U 1624"	"1:KTA"	""	
"782820956"	"1467647756"	"1892"	"Atlas universel et classique de géographie ancienne, romaine du Moyen Age, moderne et contemporaine : a l'usage des établiddements d'instruction publique ; contenant quatre-vingt-dix-sept cartes et cartons"	"Drioux, Claude-Joseph *1820-1898* ; ID: gnd/137127928"	"Paris : Belin"	"VII S., 97 Kt."	""	""	""	""	""	"4'@Kart. U 419<1892>"	"1:KTA"	""	
"474390047"	"68883051X"	"1892"	"Darstellung der geschichtlichen Entwickelung Brandenburg-Preussens : f. d. Schulgebr."	""	"Neisse : J. Graveur"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. U 16954"	"1:KTA"	""	
"468088571"	"44453184x"	"1892"	"Ensayo biográfico del célebre navegante y consumado cosmógrafo Juan de la Cosa y descripción é historia de su famosa carta geográfica"	"Vascáno, Antonio"	"Madrid : V. Faure"	"109 S."	"15.22$jGeschichte der Entdeckungen; 15.85$jAmerika: Allgemeines$XGeschichte"	"079753663: Cosa, Juan$cde la *1449-1510* ; ID: gnd/118973274; 10454094X: Forschungsreisender ; ID: gnd/4017917-5; 10440101X: Entdeckung ; ID: gnd/4014841-5; 106396161: Amerika ; ID: gnd/4001670-5; "	""	""	"ark_2016-06-13"	"8'@Kart. U 3523"	"1:KTA"	""	
"468088571"	"1379916496"	"1892"	"Ensayo biográfico del célebre navegante y consumado cosmógrafo Juan de la Cosa y descripción é historia de su famosa carta geográfica"	"Vascáno, Antonio"	"Madrid : V. Faure"	"109 S."	"15.22$jGeschichte der Entdeckungen; 15.85$jAmerika: Allgemeines$XGeschichte"	"079753663: Cosa, Juan$cde la *1449-1510* ; ID: gnd/118973274; 10454094X: Forschungsreisender ; ID: gnd/4017917-5; 10440101X: Entdeckung ; ID: gnd/4014841-5; 106396161: Amerika ; ID: gnd/4001670-5; "	""	""	""	"8'@Kart. GfE A 5350"	"1:KTA"	""	
"468088571"	"394782548X"	"1892"	"Ensayo biográfico del célebre navegante y consumado cosmógrafo Juan de la Cosa y descripción é historia de su famosa carta geográfica"	"Vascáno, Antonio"	"Madrid : V. Faure"	"109 S."	"15.22$jGeschichte der Entdeckungen; 15.85$jAmerika: Allgemeines$XGeschichte"	"079753663: Cosa, Juan$cde la *1449-1510* ; ID: gnd/118973274; 10454094X: Forschungsreisender ; ID: gnd/4017917-5; 10440101X: Entdeckung ; ID: gnd/4014841-5; 106396161: Amerika ; ID: gnd/4001670-5; "	""	""	""	"8'@Kart. U 3523<a>"	"1:KTA"	""	
"447915797"	"434867659"	"1892"	"Explanations"	""	"Stockholm : Norstedt & söner"	"47 S."	""	""	""	""	""	"4'@Kart U 3578"	"1:KTA"	""	
"447915789"	"434867640"	"1892"	"Map"	""	"Stockholm : Norstedt & söner"	"2 Bl., 5 Ktbl."	""	""	""	""	""	"2'@Kart U 3578"	"1:KTA"	""	
"385805314"	"644066849"	"1892"	""	""	"Madrid : Tipo-litogr. de V. Faure"	"1 Karte auf 6 Blättern"	""	""	""	""	""	"Kart. U 3523"	"1:KTA"	""	
"385805314"	"3947826168"	"1892"	""	""	"Madrid : Tipo-litogr. de V. Faure"	"1 Karte auf 6 Blättern"	""	""	""	""	""	"Kart. U 3523<a>"	"1:KTA"	""	
"378835785"	"634786679"	"1892"	"Palesztina a bibliai események szinhelye"	""	"Budapest : Hölzel & Társa [u.a.]"	"1 Kt."	""	""	""	""	""	"Kart. U 8714"	"1:KTA"	""	
"35467286X"	"1627159770"	"1892"	"Bibel-Atlas zum Schul- und Privatgebrauche : mit 8 lithographierten Tafeln in Farbendruck"	"Braselmann, J. E."	"Düsseldorf : Verlag von Hermann Michels"	"20 S."	"11.49$jBibel: Sonstiges"	"104394285: Geografie ; ID: gnd/4020216-1; 106377604: Bibel ; ID: gnd/4006406-2; 104131446: Theologie ; ID: gnd/4059758-1; 104675314: Exegese ; ID: gnd/4015950-4; 105667005: Bibelwissenschaft ; ID: gnd/4135180-0"	""	""	"ark_2022-12-13"	"8'@Kart. U 7077<16>"	"1:KTA"	""	
"311474322"	"3929839326"	"1892"	"F. W. Putzgers Historischer Schul-Atlas zur alten, mittleren und neuen Geschichte : in 59 Haupt- und 57 Nebenkarten"	"Putzger, Friedrich Wilhelm *1849-1913* ; ID: gnd/124215408"	"Bielefeld; Leipzig : Velhagen & Klasing"	"XII S., 32 gef. Bl"	""	"106075454: Weltgeschichte ; ID: gnd/4079158-0; 106317695: Geschichtsunterricht ; ID: gnd/4020533-2; "	""	""	""	"4'@Kart. U 450<18>"	"1:KTA"	""	
"136862772"	"645820253"	"1892"	"Il 'Mappamondo di Torino'"	"Ottino, Giuseppe"	"Torino; Palermo : Clausen"	"[9] Bl."	""	""	""	""	""	"2'@Kart. U 3308"	"1:KTA"	""	
"037968785"	"404352642"	"1892"	""	"Kretschmer, Konrad *1864-1945* ; ID: gnd/116526270"	"Berlin [u.a.] : W. H. Kühl [u.a.]"	"[7], 40 Bl."	"74.31$jGeschichte der Kartographie"	"104881925: Historische Karte ; ID: gnd/4238091-1; 106396153: Amerikabild ; ID: gnd/4001671-7; 106119443: Weltbild ; ID: gnd/4065352-3"	""	""	""	"2'@Kart. U 24303-Atlas<b>"	"1:KTA"	""	
"037968785"	"805488391"	"1892"	""	"Kretschmer, Konrad *1864-1945* ; ID: gnd/116526270"	"Berlin [u.a.] : W. H. Kühl [u.a.]"	"[7], 40 Bl."	"74.31$jGeschichte der Kartographie"	"104881925: Historische Karte ; ID: gnd/4238091-1; 106396153: Amerikabild ; ID: gnd/4001671-7; 106119443: Weltbild ; ID: gnd/4065352-3"	""	""	""	"gr.2'@Kart. U 24303-Atlas<c>"	"1:KTA"	""	
"037968785"	"3596706785"	"1892"	""	"Kretschmer, Konrad *1864-1945* ; ID: gnd/116526270"	"Berlin [u.a.] : W. H. Kühl [u.a.]"	"[7], 40 Bl."	"74.31$jGeschichte der Kartographie"	"104881925: Historische Karte ; ID: gnd/4238091-1; 106396153: Amerikabild ; ID: gnd/4001671-7; 106119443: Weltbild ; ID: gnd/4065352-3"	""	""	""	"2'@Kart. U 24303-Atlas<d>"	"1:KTA"	""	
"037968785"	"3596796032"	"1892"	""	"Kretschmer, Konrad *1864-1945* ; ID: gnd/116526270"	"Berlin [u.a.] : W. H. Kühl [u.a.]"	"[7], 40 Bl."	"74.31$jGeschichte der Kartographie"	"104881925: Historische Karte ; ID: gnd/4238091-1; 106396153: Amerikabild ; ID: gnd/4001671-7; 106119443: Weltbild ; ID: gnd/4065352-3"	""	""	""	"2'@Kart. U 24303-<a>Atlas"	"1:KTA"	""	
"037968785"	"3596796040"	"1892"	""	"Kretschmer, Konrad *1864-1945* ; ID: gnd/116526270"	"Berlin [u.a.] : W. H. Kühl [u.a.]"	"[7], 40 Bl."	"74.31$jGeschichte der Kartographie"	"104881925: Historische Karte ; ID: gnd/4238091-1; 106396153: Amerikabild ; ID: gnd/4001671-7; 106119443: Weltbild ; ID: gnd/4065352-3"	""	""	""	"2'@Kart. U 24303-Atlas"	"1:KTA"	""	
"037968785"	"3691379583"	"1892"	""	"Kretschmer, Konrad *1864-1945* ; ID: gnd/116526270"	"Berlin [u.a.] : W. H. Kühl [u.a.]"	"[7], 40 Bl."	"74.31$jGeschichte der Kartographie"	"104881925: Historische Karte ; ID: gnd/4238091-1; 106396153: Amerikabild ; ID: gnd/4001671-7; 106119443: Weltbild ; ID: gnd/4065352-3"	""	""	""	"2'@Kart. U 24303<b>-Atlas"	"1:KTA"	""	
"037968785"	"3691379591"	"1892"	""	"Kretschmer, Konrad *1864-1945* ; ID: gnd/116526270"	"Berlin [u.a.] : W. H. Kühl [u.a.]"	"[7], 40 Bl."	"74.31$jGeschichte der Kartographie"	"104881925: Historische Karte ; ID: gnd/4238091-1; 106396153: Amerikabild ; ID: gnd/4001671-7; 106119443: Weltbild ; ID: gnd/4065352-3"	""	""	""	"2'@Kart. U 24303<c>-Atlas"	"1:KTA"	""	
"037968777"	"404352634"	"1892"	""	"Kretschmer, Konrad *1864-1945* ; ID: gnd/116526270"	"Berlin [u.a.] : W. H. Kühl [u.a.]"	"XXIII, 471 S."	""	""	""	""	""	"2'@Kart. U 24303-Text<b>"	"1:KTA"	""	
"037968777"	"805488529"	"1892"	""	"Kretschmer, Konrad *1864-1945* ; ID: gnd/116526270"	"Berlin [u.a.] : W. H. Kühl [u.a.]"	"XXIII, 471 S."	""	""	""	""	""	"2'@Kart. 636-Text<c>"	"4:KTA"	""	
"037968777"	"3596795931"	"1892"	""	"Kretschmer, Konrad *1864-1945* ; ID: gnd/116526270"	"Berlin [u.a.] : W. H. Kühl [u.a.]"	"XXIII, 471 S."	""	""	""	""	""	"2'@Kart. U 24303-Text<d>"	"1:KTA"	""	
"037968777"	"359679594X"	"1892"	""	"Kretschmer, Konrad *1864-1945* ; ID: gnd/116526270"	"Berlin [u.a.] : W. H. Kühl [u.a.]"	"XXIII, 471 S."	""	""	""	""	""	"2'@Kart. U 24303-Text<a>"	"1:KTA"	""	
"037968777"	"3596795958"	"1892"	""	"Kretschmer, Konrad *1864-1945* ; ID: gnd/116526270"	"Berlin [u.a.] : W. H. Kühl [u.a.]"	"XXIII, 471 S."	""	""	""	""	""	"2'@Kart. U 24303-Text"	"1:KTA"	""	
"1748692682"	"386410971X"	"1891"	"Die Marsch zwischen Elb- und Eider-Mündung um 1500"	""	"Gotha : Justus Perthes"	"3 Kt. auf 1 gef. Bl."	""	""	"Nachlass Kiepert No. 3194"	""	""	"Kart. U 17682"	"1:KTA"	""	
"1747708496"	"3849666344"	"1891"	"The half-crown historical atlas"	""	"Edinburgh : W. & A.K. Johnston"	"1 Atlas (35 Karten, 15, 26 Seiten)"	""	""	""	""	""	"8'@Kart. U 473"	"1:KTA"	""	
"1747402567"	"3848722089"	"1891"	"J. Meyer's Karte des alten Nord-Frieslandes bis an das Jahr 1240 : mit Angabe der jetzigen Lage der Inseln"	""	"Tondern; Westerland-Sylt : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	""	""	""	"Kart. U 13310<1891>"	"1:KTA"	""	
"174041361X"	"3810530808"	"1891"	"Indien : nach Ptolemäos Gradangaben"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	""	"1 Karte"	""	""	""	""	""	"Kart. U 1388-4"	"1:KTA"	""	
"1740413288"	"3810529885"	"1891"	"Libya : nach Ptolemaeus, Ausg. von C. Müller"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	""	"1 Karte"	""	""	""	""	""	"Kart. U 1388-5"	"1:KTA"	""	
"1740407563"	"381051571X"	"1891"	"Kleinasien : nach den 1890 gedruckten Correkturbogen der Ausgabe von C. Müller"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	""	"1 Karte"	""	""	""	""	""	"Kart. U 1388-16"	"1:KTA"	""	
"1725502119"	"3729163809"	"1891"	"Neue Handkarte von Palaestina"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Verlag von Dietrich Reimer"	"1 Karte"	""	""	""	""	""	"Kart. U 8697"	"1:KTA"	""	
"1724461249"	"3723908152"	"1891"	"Astypalaia, ein Beitrag zur geographischen Etymologie"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"[Berlin]"	"pages 839-844"	""	""	""	""	""	"8'@Kart. U 23400"	"1:KTA"	""	
"1438233086"	"3636990136"	"1891"	"Schulwandkarte zur Geschichte der Wettinischen Lande"	""	"Dresden : Alwin Huhle"	"1 Kt."	""	""	""	""	""	"Kart. U 16466"	"1:KTA"	""	
"1438233086"	"3636990144"	"1891"	"Schulwandkarte zur Geschichte der Wettinischen Lande"	""	"Dresden : Alwin Huhle"	"1 Kt."	""	""	""	""	""	"8'@Kart. U 16466"	"1:KTA"	""	
"1031811664"	"1809039592"	"1891"	"Ulm"	""	"München : Br. Keller"	"2 Karten auf 1 Blatt"	""	""	""	""	""	"Kart. U 15940-10"	"1:KTA"	""	
"1031811362"	"1809038952"	"1891"	"Traunstein"	""	"München : Br. Keller"	"1 Karte"	""	""	""	""	""	"Kart. U 15940-15"	"1:KTA"	""	
"103181129X"	"1809038863"	"1891"	"Rosenheim"	""	"München : Br. Keller"	"1 Karte"	""	""	""	""	""	"Kart. U 15940-14"	"1:KTA"	""	
"103181115X"	"180903874X"	"1891"	"Kempten"	""	"München : Br. Keller"	"1 Karte"	""	""	""	""	""	"Kart. U 15940-13"	"1:KTA"	""	
"1031811044"	"1809038448"	"1891"	"Passau"	""	"München : Br. Keller"	"1 Karte"	""	""	""	""	""	"Kart. U 15940-12"	"1:KTA"	""	
"1031810994"	"1809038227"	"1891"	"München"	""	"München : Br. Keller"	"1 Karte"	""	""	""	""	""	"Kart. U 15940-11"	"1:KTA"	""	
"1031810919"	"1809038081"	"1891"	"Straubing"	""	"München : Br. Keller"	"1 Karte"	""	""	""	""	""	"Kart. U 15940-9"	"1:KTA"	""	
"1031810544"	"1809037174"	"1891"	"Regensburg"	""	"München : Br. Keller"	"1 Karte"	""	""	""	""	""	"Kart. U 15940-8"	"1:KTA"	""	
"103181034X"	"180903681X"	"1891"	"Ansbach"	""	"München : Br. Keller"	"1 Karte"	""	""	""	""	""	"Kart. U 15940-7"	"1:KTA"	""	
"1031809740"	"1809035546"	"1891"	"Schoensee"	""	"München : Br. Keller"	"2 Karten auf 1 Blatt"	""	""	""	""	""	"Kart. U 15940-6"	"1:KTA"	""	
"103180952X"	"1809035015"	"1891"	"Nuernberg"	""	"München : Br. Keller"	"1 Karte"	""	""	""	""	""	"Kart. U 15940-5"	"1:KTA"	""	
"1031808930"	"1809033802"	"1891"	"Würzburg"	""	"München : Br. Keller"	"1 Karte"	""	""	""	""	""	"Kart. U 15940-4"	"1:KTA"	""	
"1031808833"	"1809033594"	"1891"	"Schweinfurt"	""	"München : Br. Keller"	"1 Karte"	""	""	""	""	""	"Kart. U 15940-1"	"1:KTA"	""	
"1031807748"	"1809031648"	"1891"	"Lichtenfels"	""	"München : Br. Keller"	"1 Karte"	""	""	""	""	""	"Kart. U 15940-2"	"1:KTA"	""	
"1031807640"	"1809031540"	"1891"	"[Titelblatt]"	""	"München : Br. Keller"	"1 Karte"	""	""	""	""	""	"Kart. U 15940-3"	"1:KTA"	""	
"1030560099"	"1804529176"	"1891"	"Tabellarische Uebersicht der Fundorte und Funde zur prähistorischen Karte von Bayern"	""	"München : Br. Keller; München : Literarisch-artistische Anstalt Theodor Riedel"	"1 Band (verschiedene Seitenzählungen)"	""	""	""	""	""	"4'@Kart. U 15940"	"1:KTA"	""	
"1030560099"	"1804572772"	"1891"	"Tabellarische Uebersicht der Fundorte und Funde zur prähistorischen Karte von Bayern"	""	"München : Br. Keller; München : Literarisch-artistische Anstalt Theodor Riedel"	"1 Band (verschiedene Seitenzählungen)"	""	""	""	""	""	"4'@Kart. U 15940<a>"	"1:KTA"	""	
"741314231"	"1379971349"	"1891"	"Il mappamondo di Fausto Rughesi"	"Fiorini, Matteo *1892-* ; ID: gnd/116532149"	"Roma : Presso la Società geografica italiana"	"19 p."	""	""	""	""	""	"8'@Kart. GfE A 5452"	"1:KTA"	""	
"741314231"	"3780124041"	"1891"	"Il mappamondo di Fausto Rughesi"	"Fiorini, Matteo *1892-* ; ID: gnd/116532149"	"Roma : Presso la Società geografica italiana"	"19 p."	""	""	""	""	""	"8'@Kart. U 3596"	"1:KTA"	""	
"345023544"	"550950370"	"1891"	"Darstellung der territorialen Entwicklung des brandenburgisch-preussischen Staates : vom Jahre 1415 bis jetzt mit besonderer Berücksichtigung der deutschen Geschichte"	"Brecher, Adolf"	"Berlin : Reimer"	"1 Kt"	"15.46$jBrandenburg$jPreußen$jBerlin$XDeutsche Geschichte"	"104516828: Preußen ; ID: gnd/4047194-9; 105308927: Staatsgebiet ; ID: gnd/4182646-2; 105829390: Entwicklung ; ID: gnd/4113450-3; "	""	""	""	"Kart. U 16930<12>"	"1:KTA"	""	
"22338691X"	"3691377807"	"1891"	"Eine neue mittelalterliche Weltkarte der vatikanischen Bibliothek"	"Kretschmer, Konrad *1864-1945* ; ID: gnd/116526270"	"Berlin : Pormetter"	"36 S"	""	""	""	""	""	"8'@Kart. U 3422"	"1:KTA"	""	
"22338691X"	"430242351X"	"1891"	"Eine neue mittelalterliche Weltkarte der vatikanischen Bibliothek"	"Kretschmer, Konrad *1864-1945* ; ID: gnd/116526270"	"Berlin : Pormetter"	"36 S"	""	""	""	""	""	"2'@Kart. U 3422<a>"	"1:KTA"	""	
"067552889"	"4171387728"	"1891"	"Die Ebstorfer Weltkarte"	""	"Hannover : Hahn"	"XII, 88 S."	"74.00"	""	""	""	""	"2'@Kart. U 3345"	"1:KTA"	""	
"067552889"	"4171387736"	"1891"	"Die Ebstorfer Weltkarte"	""	"Hannover : Hahn"	"XII, 88 S."	"74.00"	""	""	""	""	"4'@Kart. U 3345"	"1:KTA"	""	
"067552889"	"4171387930"	"1891"	"Die Ebstorfer Weltkarte"	""	"Hannover : Hahn"	"XII, 88 S."	"74.00"	""	""	""	""	"2'@Kart. U 3345<a>"	"1:KTA"	""	
"067552889"	"4171387949"	"1891"	"Die Ebstorfer Weltkarte"	""	"Hannover : Hahn"	"XII, 88 S."	"74.00"	""	""	""	""	"4'@Kart. U 3345<a>"	"1:KTA"	""	
"1779081928"	"4007645639"	"1890"	"Atlas der biblischen Länder : für Volks- und Mittelschulen"	""	"Hof : Büching"	"1 Atlas (4 Blätter)"	""	""	""	""	""	"8'@Kart. U 7085"	"1:KTA"	""	
"1779081928"	"4302433124"	"1890"	"Atlas der biblischen Länder : für Volks- und Mittelschulen"	""	"Hof : Büching"	"1 Atlas (4 Blätter)"	""	""	""	""	""	"8'@Kart. U 7085<a>"	"1:KTA"	""	
"1766526888"	"3966248263"	"1890"	"Karte der Nachbargemeinden der Stadt Zürich vor der Errichtung der Schanzen (ca. 1650) : entworfen auf Grundlage der Urkunden und ältesten Zehndenplänen"	""	"Zürich : Hofer & Burger"	"1 Karte"	""	""	""	""	""	"8'@Kart. U 13653"	"1:KTA"	""	
"175834802X"	"3930228300"	"1890"	"Historisch-geographische Karte vom Alten Preussen während der Herrschaft des deutschen Ritterordens : Mit einer Uebersicht der allmälichen Vergrösserung und der Hauptbegebenheiten des Preussischen Staates bis auf unsere Zeit"	""	"Graudenz$gJul. Gaebel"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. U 17412"	"1:KTA"	""	
"1741703085"	"3815989779"	"1890"	"Das Neu-Assyrischen Reich 745-607 v. Chr."	""	"Berlin : H. Reuther"	"1 Karte"	""	""	""	""	""	"Kart. U 6923"	"1:KTA"	""	
